,edge_type,pwi,segments_1,segments_2,segments_3,segments_4,segments_5,segments_6,segments_7,segments_8,sink,source,weight,weight_ct
3555,reassortant,7.80894,0.970486,,0.990942,,0.974026,,0.98503,0.966474,A/avian/Missouri/465593-7/2006,A/mallard/Alberta/65/2004,0.5,1
3556,full_complement,7.753940000000001,0.980903,0.9462969999999999,0.986333,0.974496,0.9493510000000001,0.961076,0.987891,0.967593,A/northern shoveler/California/44287-162/2007,A/mallard/Alberta/65/2004,1.0,1
3557,full_complement,7.730715,0.965712,0.979275,0.958106,0.975925,0.939493,0.974878,0.979042,0.958284,A/mallard/New Brunswick/04394/2007,A/mallard/Alberta/65/2004,1.0,1
3558,full_complement,7.76262,0.981337,0.94673,0.986333,0.974496,0.9493510000000001,0.961783,0.988024,0.974566,A/northern shoveler/California/27943/2007,A/mallard/Alberta/65/2004,1.0,1
3559,full_complement,7.718107,0.965712,0.963299,0.958106,0.973576,0.971261,0.953245,0.971058,0.96185,A/shorebird/Delaware Bay/111/2009,A/mallard/Alberta/65/2004,1.0,1
3560,full_complement,7.805035,0.96224,0.978411,0.985915,0.980622,0.939216,0.979065,0.983034,0.996532,A/mallard/Minnesota/Sg-00065/2007,A/mallard/Alberta/65/2004,1.0,1
3561,reassortant,7.827491,0.978733,0.974957,0.96558,,,0.973482,0.98503,0.991908,A/northern shoveler/California/HKWF1021/2007,A/mallard/Alberta/65/2004,0.5,1
3562,full_complement,7.803160000000001,0.96224,0.977979,0.985915,0.980035,0.939216,0.978367,0.984032,0.995376,A/mallard/Minnesota/Sg-00057/2007,A/mallard/Alberta/65/2004,1.0,1
3563,full_complement,7.988782,0.997807,0.996922,0.99814,1.0,0.998664,0.999286,0.997963,1.0,A/chicken/Jiangxi/28563/2013,A/chicken/Jiangxi/21481/2013,1.0,1
3564,full_complement,7.981985000000001,0.999123,0.996482,0.995351,0.998217,0.998664,0.998572,0.997963,0.997613,A/chicken/Jiangxi/25941/2013,A/chicken/Jiangxi/21481/2013,1.0,1
3565,full_complement,7.998835000000001,1.0,1.0,0.999539,1.0,1.0,0.999296,1.0,1.0,A/New York/4438/2009,A/New York/4095/2009,1.0,1
3566,reassortant,7.926947999999999,0.947117,,,,,0.997915,,0.983815,A/mallard/Wisconsin/10OS3941/2010,A/long-tailed duck/Wisconsin/10OS3919/2010,0.5,1
3567,full_complement,7.866434999999999,0.965816,0.997821,0.997726,0.970777,0.942484,0.996489,1.0,0.995322,A/green-winged teal/Ohio/59/1989,A/pintail/Alberta/144/1989,1.0,1
3568,full_complement,7.93045,0.990921,0.991796,0.993659,0.987165,0.990868,0.990871,0.991018,0.994152,A/green-winged teal/Alberta/107/1992,A/pintail/Alberta/144/1989,1.0,1
3569,full_complement,7.996325,1.0,0.999568,0.999094,0.998833,1.0,1.0,1.0,0.99883,A/mallard/Alberta/199/1989,A/pintail/Alberta/144/1989,1.0,1
3570,full_complement,7.995785000000001,0.999568,0.998273,1.0,1.0,0.999348,0.998596,1.0,1.0,A/mallard/Alberta/167/1989,A/pintail/Alberta/144/1989,1.0,1
3571,full_complement,7.995785000000001,0.999568,0.998273,1.0,1.0,0.999348,0.998596,1.0,1.0,A/mallard/Alberta/172/1989,A/pintail/Alberta/144/1989,1.0,1
3572,full_complement,7.996822,1.0,1.0,0.998641,0.998833,0.999348,1.0,1.0,1.0,A/mallard/Alberta/197/1989,A/pintail/Alberta/144/1989,1.0,1
3573,full_complement,7.995785000000001,0.999568,0.998273,1.0,1.0,0.999348,0.998596,1.0,1.0,A/pintail/Alberta/168/1989,A/pintail/Alberta/144/1989,1.0,1
3574,reassortant,7.632393,0.954604,,0.971895,,0.965427,0.957746,,0.97193,A/duck/NY/13822/1995,A/pintail/Alberta/144/1989,0.16666666666666666,1
3575,full_complement,7.995336,1.0,0.997409,0.999094,0.998833,1.0,1.0,1.0,1.0,A/mallard/Alberta/196/1989,A/pintail/Alberta/144/1989,1.0,1
3576,full_complement,7.992258,0.999135,0.998273,0.999547,0.999417,0.998695,0.997191,1.0,1.0,A/mallard/Alberta/174/1989,A/pintail/Alberta/144/1989,1.0,1
3577,full_complement,7.997927,1.0,1.0,0.999094,0.998833,1.0,1.0,1.0,1.0,A/mallard/Alberta/186/1989,A/pintail/Alberta/144/1989,1.0,1
3578,full_complement,7.984405,0.998264,0.998268,0.997274,0.99825,0.9987,0.99581,0.999,0.998839,A/New York/490/2003,A/New York/C1/2003,1.0,1
3579,reassortant,7.8364590000000005,,,0.980525,0.962221,0.975927,,0.98503,0.990751,A/mallard/Ohio/13OS1972/2013,A/mallard/California/1438/2010,0.5,1
3580,full_complement,7.689208,0.918554,0.956904,0.960145,0.96909,0.941444,0.985994,0.979042,0.978035,A/blue-winged teal/Ohio/13OS2104/2013,A/mallard/California/1438/2010,1.0,1
3581,reassortant,7.821998,,0.950955,,0.966228,0.990891,0.985994,0.96507,,A/northern shoveler/Ohio/12OS5647/2012,A/mallard/California/1438/2010,0.5,1
3582,full_complement,7.9913170000000004,0.999568,1.0,0.99908,0.997719,0.996106,1.0,1.0,0.998844,A/Santa Clara/YGA_03033/2013,A/Houston/JMM_131/2013,1.0,1
3583,full_complement,7.899538000000001,0.992544,0.974494,0.974895,0.993533,0.998664,0.992199,0.982688,0.990521,A/duck/Guangxi/2140/2006,A/duck/Guangxi/1157/2006,1.0,1
3584,full_complement,7.989246999999999,1.0,0.99565,0.999078,0.998838,1.0,0.997884,0.998982,0.998815,A/Odense/INS177/2009,A/Aarhus/INS238/2009,1.0,1
3585,reassortant,7.758821,0.967156,,,0.976396,,0.982651,,,A/Canada goose/Texas/475000-3/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3586,reassortant,7.782990000000001,,0.948618,,0.972942,,0.988904,,,A/duck/New York/469961/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3587,reassortant,7.786531000000001,0.96749,0.980078,0.967431,,0.960836,0.982627,0.971058,0.978996,A/northern shoveler/Missouri/298/2009,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3588,reassortant,7.789286,,0.948618,,0.976396,,0.988904,,,A/avian/New York/466812/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3589,reassortant,7.78989,,0.948187,,0.976972,,0.989598,,,A/duck/New York/465976/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3590,reassortant,7.791339000000001,,,,0.974093,,0.983356,,0.974329,A/green winged teal/Iowa/463990-3/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3591,reassortant,7.771448,,,,0.979275,,0.990291,,0.960327,A/mallard/Michigan/466372-3/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3592,reassortant,7.7887900000000005,,0.947755,,0.976396,,0.988904,,,A/turkey/New York/465977/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3593,full_complement,7.722818,0.944685,0.946891,0.963303,0.974669,0.96554,0.983356,0.977046,0.967328,A/wild bird/Minnesota/460613/2006,A/ruddy turnstone/Delaware/AI03-371/2003,1.0,1
3594,reassortant,7.787643000000001,,0.949482,,0.976396,,0.987517,,,A/duck/New York/466787/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3595,reassortant,7.787584000000001,,0.948618,,0.97582,,0.989598,,,A/duck/New York/465571/2006,A/ruddy turnstone/Delaware/AI03-371/2003,0.5,1
3596,reassortant,7.757394999999999,0.975389,,0.955155,,0.947403,0.963907,0.983034,0.972254,A/ruddy turnstone/New Jersey/471606/2001,A/shorebird/Delaware Bay/180/1999,0.5,1
3597,reassortant,7.67884,,,0.978952,0.963261,0.98147,0.947838,0.989289,0.978652,A/chicken/Guangdong/6/97,A/chicken/Shandong/7/96,0.5,1
3598,full_complement,7.983132,0.998718,0.999573,0.998657,0.991284,0.998083,0.997941,1.0,0.998876,A/duck/Nanjing/2/97,A/chicken/Shandong/7/96,1.0,1
3599,full_complement,7.9397340000000005,0.992738,0.994437,0.99416,0.989667,0.989089,0.994398,0.993137,0.992108,A/duck/Fujian/MH/2003,A/chicken/Shandong/7/96,1.0,1
3600,full_complement,7.882675000000001,0.984211,0.989078,0.984418,0.981581,0.984426,0.984701,0.989289,0.984971,A/chicken/Beijing/3/1999,A/chicken/Shandong/7/96,1.0,1
3601,full_complement,7.845769,0.9820180000000001,0.983289,0.983728,0.9679139999999999,0.984636,0.9743040000000001,0.98778,0.9821,A/chicken/Osaka/aq48/97,A/chicken/Shandong/7/96,1.0,1
3602,full_complement,7.863885,0.985476,0.988894,0.976265,0.971871,0.985304,0.985587,0.987342,0.983146,A/chicken/Guangdong/5/97,A/chicken/Shandong/7/96,1.0,1
3603,reassortant,7.439942,,,,0.922757,,0.938298,0.962322,0.945107,A/parakeet/Chiba/1/97,A/chicken/Shandong/7/96,0.5,1
3604,full_complement,7.840991999999999,0.9577100000000001,0.967962,0.959695,0.991202,0.98722,0.995105,0.99221,0.989888,A/Muscovy duck/Fujian/CL/1997,A/chicken/Shandong/7/96,1.0,1
3605,full_complement,7.798291,0.996075,0.963731,0.966848,0.987812,0.943396,0.980999,0.976791,0.982639,A/American green-winged teal/Interior Alaska/9BM6410R0/2009,A/American black duck/New Brunswick/02496/2007,1.0,1
3606,full_complement,7.971417,0.993916,0.996042,0.997213,1.0,0.99546,0.991131,1.0,0.997655,A/environment/Cambodia/C85W/2011,A/environment/Cambodia/C57W/2011,1.0,1
3607,full_complement,7.993967,0.999127,0.99739,1.0,1.0,0.99934,0.999295,1.0,0.998815,A/New York/4947/2009,A/Texas/45113371/2009,1.0,1
3608,full_complement,7.995190999999999,1.0,0.998697,1.0,0.998847,1.0,1.0,1.0,0.997647,A/Boston/634/2009,A/Boston/630/2009,1.0,1
3609,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/American green-winged teal/Interior Alaska/9BM3595R1/2009,A/mallard/Interior Alaska/9BM3357R0/2009,0.16666666666666666,1
3610,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/mallard/Interior Alaska/9BM3379R0/2009,A/mallard/Interior Alaska/9BM3357R0/2009,0.2,1
3611,full_complement,7.971648,0.999134,0.995675,0.996347,0.995378,0.997398,0.997214,0.993994,0.996508,A/Paris/287/1993,A/Umea/1982/1992,1.0,1
3612,full_complement,7.993537,0.999567,0.999135,0.999088,1.0,1.0,0.997911,0.998999,0.998837,A/Stockholm/13/1992,A/Umea/1982/1992,1.0,1
3613,full_complement,7.978567,0.996538,0.998269,0.998631,0.997113,0.998048,0.998607,0.995996,0.995365,A/Enschede/5458/1993,A/Umea/1982/1992,1.0,1
3614,full_complement,7.996336,1.0,0.999567,1.0,0.999422,0.999349,1.0,0.997998,1.0,A/Umea/2000/1992,A/Umea/1982/1992,1.0,1
3615,full_complement,7.917776,1.0,1.0,0.9207339999999999,0.998875,1.0,0.999291,1.0,0.998876,A/swine/Indiana/13TOSU1988/2013,A/swine/Ohio/13TOSU1010/2013,1.0,1
3616,full_complement,7.989249000000001,0.999561,0.99912,0.99907,0.999412,0.993988,0.999291,1.0,0.998807,A/swine/Illinois/A01227426/2013,A/swine/Ohio/13TOSU1010/2013,1.0,1
3617,full_complement,7.733223,0.903713,0.990933,0.970562,0.993103,0.950649,0.970813,0.98004,0.97341,A/mallard/Wisconsin/10OS3866/2010,A/blue-winged teal/Iowa/10OS2649/2010,1.0,1
3618,reassortant,7.829824,0.983161,,0.970562,0.976437,0.982468,,,,A/blue-winged teal/Canada/3244/2011,A/blue-winged teal/Iowa/10OS2649/2010,0.5,1
3619,full_complement,7.974939,0.996053,0.99956,0.994886,0.996435,1.0,0.99429,0.994908,0.998807,A/duck/Jiangxi/36505/2013,A/chicken/Jiangxi/33552/2013,1.0,1
3620,full_complement,7.887336,0.990789,0.967458,0.97536,0.986928,0.991316,0.98858,0.992872,0.9940329999999999,A/chicken/Shandong/1167/2015,A/chicken/Jiangxi/33552/2013,1.0,1
3621,full_complement,7.901055,0.99693,0.998243,0.920037,0.998812,0.999332,0.995004,0.99389,0.998807,A/chicken/Jiangxi/36277/2013,A/chicken/Jiangxi/33552/2013,0.5,1
3622,reassortant,7.776345999999999,,,0.987319,,,0.966925,,,A/mallard/California/2559P/2011,A/American black duck/New Brunswick/02725/2007,0.5,1
3623,full_complement,7.990324,0.997835,0.997836,0.999088,0.999422,0.998699,0.998608,1.0,0.998836,A/California/NHRC0002/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3624,full_complement,7.986352999999999,0.997403,0.998702,0.998175,1.0,0.996096,0.999304,0.998999,0.997674,A/Illinois/NHRC0002/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3625,full_complement,7.974965000000001,0.997403,0.996107,0.995438,0.996534,0.996747,0.993737,0.998999,1.0,A/Boston/DOA57/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3626,full_complement,7.981426,0.996104,0.99654,0.998175,0.997111,0.996747,0.997912,1.0,0.998837,A/Boston/DOA10/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3627,full_complement,7.988116000000001,0.997807,0.997365,0.99907,0.999412,0.999332,0.997163,0.997967,1.0,A/Texas/06/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3628,full_complement,7.989432000000001,0.998268,0.99827,0.999088,0.998267,0.997398,0.999304,1.0,0.998837,A/Texas/NHRC0001/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3629,full_complement,7.982184,0.997368,0.997804,0.99814,0.997648,0.997996,0.996454,0.997967,0.998807,A/Alaska/15/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3630,full_complement,7.982207000000001,0.996537,0.998271,0.997719,0.996534,0.997398,0.997912,0.998999,0.998837,A/Boston/DOA11/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3631,full_complement,7.986623000000001,0.998268,0.996538,0.998175,0.998845,0.998048,0.997912,1.0,0.998837,A/Boston/DOA77/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3632,full_complement,7.981829,0.997403,0.996111,0.997263,0.999422,0.998048,0.997912,0.997998,0.997672,A/Boston/DOA15/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3633,full_complement,7.987361999999999,0.998268,0.997404,0.998631,0.998267,0.999349,0.998608,0.997998,0.998837,A/Boston/DOA04/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3634,full_complement,7.95717,0.99386,0.992534,0.993956,0.993533,0.995992,0.992908,0.997967,0.99642,A/California/22/2012,A/Mexico City/WRAIR3579T/2010,1.0,1
3635,reassortant,7.855473,,,,0.981775,,,,,A/swine/Missouri/A01410818/2013,A/Mexico City/WRAIR3579T/2010,0.08333333333333333,1
3636,full_complement,7.972811,0.995175,0.993412,0.997675,0.997648,0.994656,0.996454,0.998984,0.998807,A/California/17/2012,A/Mexico City/WRAIR3579T/2010,1.0,1
3637,full_complement,7.9833430000000005,0.996537,0.996538,0.999088,1.0,0.996747,0.994433,1.0,1.0,A/Boston/DOA75/2011,A/Mexico City/WRAIR3579T/2010,1.0,1
3638,full_complement,7.996043,1.0,1.0,0.999094,1.0,0.999349,0.998601,0.998999,1.0,A/California/VRDL180/2009,A/California/VRDL155/2009,1.0,1
3639,full_complement,7.994792,0.999564,0.999567,1.0,0.999417,1.0,0.999296,0.996948,1.0,A/red-necked stint/Western Australia/4915/1984,A/red-necked stint/Western Australia/4923/1983,1.0,1
3640,full_complement,7.993760000000001,0.999129,1.0,0.998151,0.998826,0.998669,1.0,0.998985,1.0,A/New York/UR07-0160/2008,A/Kentucky/UR07-0107/2008,1.0,1
3641,full_complement,7.990879,0.998258,1.0,0.999088,0.998835,0.996726,1.0,0.997972,1.0,A/New York/UR07-0153/2008,A/Kentucky/UR07-0107/2008,1.0,1
3642,full_complement,7.996295,0.998684,1.0,0.999535,0.999412,0.998664,1.0,1.0,1.0,A/Kentucky/UR07-0124/2008,A/Kentucky/UR07-0107/2008,1.0,1
3643,full_complement,7.9914380000000005,0.998686,0.998684,0.998609,0.998828,0.997337,0.999294,1.0,1.0,A/Boston/78/2008,A/Kentucky/UR07-0107/2008,1.0,1
3644,full_complement,7.973554,0.997387,0.996094,0.998625,0.993011,0.996736,0.998603,0.998987,0.994111,A/California/VRDL253/2009,A/Kentucky/UR07-0107/2008,1.0,1
3645,full_complement,7.767658999999999,0.964035,0.96482,0.964203,0.975,0.967532,0.9851800000000001,0.963074,0.983815,A/swine/Minnesota/SG1235/2005,A/swine/Illinois/SG1141/2003,1.0,1
3646,full_complement,7.956187,0.990789,0.995163,0.995351,0.991798,0.99666,0.995556,0.996945,0.993925,A/swine/Guangxi/592/2011,A/duck/Zhejiang/2244/2011,1.0,1
3647,full_complement,7.867425999999999,0.988158,0.945471,0.984658,0.981254,0.992652,0.98963,0.992893,0.99271,A/muscovy duck/Vietnam/LBM66/2011,A/duck/Zhejiang/2244/2011,1.0,1
3648,full_complement,7.886144999999999,0.982895,0.985488,0.989307,0.976567,0.98664,0.991852,0.986762,0.986634,A/chicken/Vietnam/NCVD-KA423/2013,A/duck/Zhejiang/2244/2011,1.0,1
3649,full_complement,7.9833490000000005,0.999561,0.998681,1.0,0.991182,0.998664,1.0,1.0,0.995261,A/Sri Lanka/1082/2011,A/Sri Lanka/1011/2011,1.0,1
3650,full_complement,7.990276999999999,0.998268,1.0,0.998175,0.99827,0.999349,0.997216,0.998999,1.0,A/Hue/H511/2007,A/LangSon/LS218/2007,1.0,1
3651,full_complement,7.9886,0.999134,0.998702,0.997263,0.998847,0.998048,0.998608,0.997998,1.0,A/HaNoi/BT251/2007,A/LangSon/LS218/2007,1.0,1
3652,full_complement,7.984163,0.999567,0.997407,0.998175,0.998267,0.998699,0.997216,0.995996,0.998836,A/HaNoi/Q924/2007,A/LangSon/LS218/2007,1.0,1
3653,full_complement,7.985087,0.998701,0.999135,0.998631,0.998847,0.999349,0.997912,0.995996,0.996516,A/Hue/H521/2007,A/LangSon/LS218/2007,1.0,1
3654,full_complement,7.9905349999999995,0.999134,0.999136,0.999544,0.998271,0.998699,0.997912,0.998999,0.99884,A/HaNoi/BM238/2007,A/LangSon/LS218/2007,1.0,1
3655,full_complement,7.986675,0.999134,1.0,0.999088,0.996542,0.998699,0.997216,0.995996,1.0,A/HaNoi/Q672/2007,A/LangSon/LS218/2007,1.0,1
3656,full_complement,7.989819000000001,0.997835,0.999135,0.999088,0.998847,0.998699,0.997216,0.998999,1.0,A/Hue/H515/2007,A/LangSon/LS218/2007,1.0,1
3657,full_complement,7.711938000000001,0.940846,0.946459,0.974638,0.969929,0.975974,0.972145,0.974052,0.9578949999999999,A/ruddy turnstone/NJ/238/2004,A/mallard/Maryland/190/2001,1.0,1
3658,reassortant,7.8364590000000005,0.993421,0.957784,,,,0.9908,,,A/mallard/Ohio/13OS1972/2013,A/duck/Pennsylvania/4844-6/2013,0.5,1
3659,full_complement,7.764278000000001,0.992982,0.957784,0.956299,0.979424,0.94656,0.9908,0.978615,0.961814,A/mallard/Ohio/13OS1966/2013,A/duck/Pennsylvania/4844-6/2013,1.0,1
3660,full_complement,7.995548,0.998684,0.998241,1.0,1.0,0.999332,0.999291,1.0,1.0,A/swine/Iowa/A01202658/2011,A/swine/Iowa/A01202657/2011,1.0,1
3661,full_complement,7.998549,1.0,1.0,0.999547,1.0,1.0,1.0,0.999002,1.0,A/northern pintail/Interior Alaska/9BM12210R0/2009,A/northern pintail/Interior Alaska/9BM11231R0/2009,1.0,1
3662,full_complement,7.998549,1.0,1.0,0.999547,1.0,1.0,1.0,0.999002,1.0,A/northern pintail/Interior Alaska/9BM12211R0/2009,A/northern pintail/Interior Alaska/9BM11231R0/2009,1.0,1
3663,reassortant,7.855473,0.983333,0.983729,0.983728,,0.985972,0.980851,0.984725,0.97136,A/swine/Missouri/A01410818/2013,A/swine/Iowa/A01410129/2012,0.5,6
3664,full_complement,7.705738,0.963299,0.964162,0.95154,0.949628,0.968831,0.960084,0.984032,0.964162,A/env/California/7335/2008,A/mallard/Maryland/226/2001,1.0,1
3665,full_complement,7.705598,0.963299,0.964594,0.95154,0.949056,0.968831,0.960084,0.984032,0.964162,A/env/California/7286/2008,A/mallard/Maryland/226/2001,1.0,1
3666,full_complement,7.705598,0.963299,0.964594,0.95154,0.949056,0.968831,0.960084,0.984032,0.964162,A/env/California/7313/2008,A/mallard/Maryland/226/2001,1.0,1
3667,full_complement,7.703339,0.963299,0.964594,0.95154,0.949056,0.968831,0.957983,0.98503,0.963006,A/env/California/7279/2008,A/mallard/Maryland/226/2001,1.0,1
3668,full_complement,7.993845,0.999123,0.999567,0.999544,1.0,0.99867,0.999291,1.0,0.99765,A/Boston/YGA_01092/2012,A/Boston/YGA_01048/2012,1.0,1
3669,full_complement,7.998427,1.0,0.99956,0.999535,1.0,0.999332,1.0,1.0,1.0,A/Shiga/2/2009,A/Himeji/1/2009,0.3333333333333333,1
3670,reassortant,7.7936119999999995,,,,0.936508,,0.938298,,,A/swine/Thailand/CU-S14252N/2014,A/Brisbane/8/1996,0.5,1
3671,full_complement,7.983091999999999,0.996964,0.997401,0.998181,0.996473,0.999343,0.997908,0.99799,0.998832,A/New York/593/1996,A/Brisbane/8/1996,1.0,1
3672,full_complement,7.927753,0.970945,0.994803,0.994982,0.98883,0.995446,0.989562,0.998999,0.994186,A/Malaysia/10360/1996,A/Brisbane/8/1996,1.0,1
3673,full_complement,7.973216,0.997376,0.996493,0.994621,0.997727,0.993421,0.998635,0.996098,0.998845,A/New York/339/1999,A/New York/289/1998,1.0,1
3674,full_complement,7.987865,0.995175,0.99956,0.99907,0.997648,0.999332,0.999291,0.998982,0.998807,A/England/10740693/2011,A/England/687/2010,1.0,1
3675,full_complement,7.942851000000001,0.994363,0.995669,0.996817,0.968623,0.996058,0.996513,0.99598,0.998828,A/Canterbury/393/2003,A/New York/406/2002,1.0,1
3676,full_complement,7.956764000000001,0.993433,0.995614,0.99502,0.995324,0.99605,0.993785,0.997073,0.990465,A/New York/215/2003,A/New York/406/2002,1.0,1
3677,full_complement,7.985192,0.996092,0.995224,0.999543,0.997674,0.998694,1.0,0.997965,1.0,A/Auckland/614/2002,A/New York/406/2002,1.0,1
3678,full_complement,7.985104999999999,0.997007,0.996129,0.999543,0.998864,0.998721,0.997952,0.998049,0.99884,A/New York/86/2002,A/New York/406/2002,1.0,1
3679,full_complement,7.956743000000001,0.993526,0.995721,0.995069,0.995457,0.99553,0.993857,0.997073,0.99051,A/New York/213/2003,A/New York/406/2002,1.0,1
3680,full_complement,7.9873840000000005,0.999136,0.996106,0.997719,0.999423,0.998699,0.999304,0.996997,1.0,A/Texas/NHRC0001/2002,A/New York/406/2002,1.0,1
3681,full_complement,7.980594000000001,0.998269,0.997837,0.999088,0.997695,0.994798,0.997912,0.994995,1.0,A/Illinois/NHRC0001/2002,A/New York/406/2002,1.0,1
3682,full_complement,7.995329,0.999145,0.999141,0.99955,0.998858,1.0,0.998635,1.0,1.0,A/New York/414/2002,A/New York/406/2002,1.0,1
3683,full_complement,7.9402180000000016,0.993458,0.996535,0.99677,0.967461,0.99474,0.996496,0.995943,0.998815,A/Waikato/15/2003,A/New York/406/2002,1.0,1
3684,full_complement,7.995761,0.999562,1.0,0.998631,0.999424,1.0,0.999307,1.0,0.998837,A/Peru/PER092/2011,A/Peru/PER346/2011,1.0,1
3685,full_complement,7.982506000000001,0.998263,0.997817,0.996792,0.997095,0.998694,0.998596,1.0,0.995249,A/Queensland/27/2002,A/New York/100/2002,1.0,1
3686,full_complement,7.9882100000000005,0.999133,0.99783,0.999091,0.996526,0.998042,0.998603,0.998985,1.0,A/Auckland/615/2002,A/New York/100/2002,1.0,1
3687,full_complement,7.986892000000001,0.999137,0.997433,0.998656,0.997727,0.999361,0.998635,0.997073,0.99887,A/New York/95/2002,A/New York/100/2002,1.0,1
3688,full_complement,7.986227,0.998717,0.998712,0.998656,0.996023,0.998721,0.998634,0.999024,0.99774,A/New York/420/2002,A/New York/100/2002,1.0,1
3689,full_complement,7.99768,0.999125,0.999139,1.0,0.999416,1.0,1.0,1.0,1.0,A/New York/101/2002,A/New York/100/2002,1.0,1
3690,full_complement,7.987919000000001,0.998274,0.999139,0.998656,0.996554,0.998084,0.999318,0.999024,0.99887,A/New York/116/2002,A/New York/100/2002,1.0,1
3691,full_complement,7.985082000000001,0.998277,0.996931,0.998208,0.997727,0.999361,0.998635,0.997073,0.99887,A/New York/274/2002,A/New York/100/2002,1.0,1
3692,full_complement,7.979897,0.997368,0.996042,0.996281,0.998236,0.997328,0.997872,0.997963,0.998807,A/California/16/2011,A/Peru/PER372/2010,0.3333333333333333,1
3693,reassortant,7.781718,0.992544,0.986807,0.991632,,0.973948,,0.979633,0.9761340000000001,A/Anhui/DEWH72-02/2013,A/brambling/Beijing/16/2012,0.5,9
3694,reassortant,7.781238,0.992544,0.986807,0.991632,,0.973948,,0.979633,0.9761340000000001,A/Anhui/DEWH72-05/2013,A/brambling/Beijing/16/2012,0.5,9
3695,full_complement,7.825034,0.992105,0.976693,0.990237,0.966132,0.972612,0.969308,0.98778,0.970167,A/chicken/Yantai/2484/2013,A/brambling/Beijing/16/2012,1.0,1
