Collector Institution	Collection Date	Country	State / Province	Host Species	Host Common Name	Subtype	Flu Test Status	Type	Strain Name	Contact Email Address	Bird Behavior	Age	Health	
National Research Centre, Egypt	07/23/2010	Egypt	Qalubiya	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/Q1995A/2010(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	07/23/2010	Egypt	Qalubiya	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/Q1995D/2010(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/29/2010	Egypt	Qalubiya	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/Q2247A/2010(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/29/2010	Egypt	Qalubiya	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/Q2247B/2010(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	02/28/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S2938A/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Undetermined	
National Research Centre, Egypt	05/12/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3280B/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	05/12/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3280D/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	05/12/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3280E/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/08/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3802B/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/08/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3802D/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/04/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3806A/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/04/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3806B/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	09/04/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/S3806D/2011(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	12/27/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/S4454B/2011(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	12/27/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/S4454E/2011(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	12/27/2011	Egypt	Sharkia	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/S4456B/2011(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	02/04/2012	Egypt	Dakahliya	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/D4692A/2012(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	02/04/2012	Egypt	Qalubiya	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/Q4698A/2012(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	03/12/2012	Egypt	Dakahliya	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/D4905A/2012(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	03/12/2012	Egypt	Dakahliya	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/D4905B/2012(H9N2)	fluquery@yahoo.com	Domestic	Hatch Year	Healthy	
National Research Centre, Egypt	03/12/2012	Egypt	Dakahliya	Gallus gallus domesticus	Domestic Chicken	H9N2	Positive	A	A/chicken/Egypt/D4907A/2012(H9N2)	fluquery@yahoo.com	Domestic	Adult	Healthy	
National Research Centre, Egypt	05/06/2012	Egypt	Qalubiya	Gallus gallus domesticus	Domestic Chicken	H5N1	Positive	A	A/chicken/Egypt/Q5283C/2012(H5N1)	fluquery@yahoo.com	Domestic	Hatch Year	Sick	
National Taiwan University	04/16/2010	Taiwan	Taipei	Anas sp	DOMESTIC DUCK	H1N3	Positive	A	A/duck/Taiwan/DC167/2010(H1N3)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	01/01/2009	Taiwan	Taipei	Anas sp.	Duck	H5N2	Positive	A	A/duck/Taiwan/DV1242/2009(H5N2)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	04/30/2010	Taiwan	Taipei	Anas sp	DOMESTIC DUCK	H3N8	Positive	A	A/duck/Taiwan/DV1846/2010(H3N8)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	06/19/2009	Taiwan	Taipei	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/CF16/2009(H6N1)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	06/19/2009	Taiwan	Taipei	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/CF17/2009(H6N1)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	06/19/2009	Taiwan	Taipei	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/CF18/2009(H6N1)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	06/19/2009	Taiwan	Taipei	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/CF19/2009(H6N1)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	07/03/2009	Taiwan	Taipei	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/CF22/2009(H6N1)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	07/03/2009	Taiwan	Taipei	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/CF24/2009(H6N1)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	12/14/2010	Taiwan	TaiChung,Taiwan	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/TC128/2010(H6N1)	IPIRCdm@emory.edu	Domestic	Undetermined	Healthy	
National Taiwan University	12/14/2010	Taiwan	TaiChung,Taiwan	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/TC135/2010(H6N1)	IPIRCdm@emory.edu	Domestic	Undetermined	Healthy	
National Taiwan University	12/14/2010	Taiwan	TaiChung,Taiwan	Gallus sp.	Chicken	H6N1	Positive	A	A/chicken/Taiwan/TC147/2010(H6N1)	IPIRCdm@emory.edu	Domestic	Undetermined	Healthy	
National Taiwan University	05/08/2009	Taiwan	Taipei	Anas sp.	Duck	H4N6	Positive	A	A/duck/Taiwan/DC88/2009(H4N6)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	05/08/2009	Taiwan	Taipei	Anas sp.	Duck	H4N6	Positive	A	A/duck/Taiwan/DC90/2009(H4N6)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	05/08/2009	Taiwan	Taipei	Anas sp.	Duck	H4N2	Positive	A	A/duck/Taiwan/DC91/2009(H4N2)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	05/08/2009	Taiwan	Taipei	Anas sp.	Duck	H4N6	Positive	A	A/duck/Taiwan/DC92/2009(H4N6)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	01/01/2009	Taiwan	Taipei	Anas sp.	Duck	H5N2	Positive	A	A/duck/Taiwan/DV1236/2009(H5N2)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	01/01/2009	Taiwan	Taipei	Anas sp.	Duck	H5N2	Positive	A	A/duck/Taiwan/DV1237/2009(H5N2)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	01/01/2009	Taiwan	Taipei	Anas sp.	Duck	H5N2	Positive	A	A/duck/Taiwan/DV1238/2009(H5N2)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	01/01/2009	Taiwan	Taipei	Anas sp.	Duck	H5N2	Positive	A	A/duck/Taiwan/DV1241/2009(H5N2)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Taiwan University	04/30/2010	Taiwan	Taipei	Anas sp	DOMESTIC DUCK	H3N8	Positive	A	A/duck/Taiwan/DV1842/2010(H3N8)	IPIRCdm@emory.edu	Domestic	Hatch Year	Healthy	
National Wildlife Health Center	10/16/2011	Iceland	Unknown	Larus marinus	Great Black-Backed Gull	H5N2	Positive	A	A/great black-backed gull/Iceland/1110/2011(H5N2)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	10/16/2011	Iceland	Unknown	Larus marinus	Great Black-Backed Gull	H4N8	Positive	A	A/great black-backed gull/Iceland/1113/2011(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	10/25/2011	Iceland	Unknown	Larus marinus	Great Black-Backed Gull	H2N5	Positive	A	A/great black-backed gull/Iceland/1393/2011(H2N5)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	10/25/2011	Iceland	Unknown	Larus marinus	Great Black-Backed Gull	H2N5	Positive	A	A/great black-backed gull/Iceland/1395/2011(H2N5)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	10/16/2011	Iceland	Unknown	Larus sp.	Unidentified Larus Gull	H16N3	Positive	A	A/glaucous gull-herring gull hybrid/Iceland/1108/2011(H16N3)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	08/11/2009	Canada	Quebec	Rissa tridactyla	Black-Legged Kittiwake	H13N6	Positive	A	A/ring-billed gull/Quebec/02434-1/2009(H13N6)	mceirs@umn.edu	Wild	Hatch Year	Dead	
National Wildlife Health Center	05/02/2009	Canada	New Brunswick	Melanitta nigra	Common Scoter	H3N8	Positive	A	A/black scoter/New Brunswick/00002/2009(H3N8)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	05/02/2009	Canada	New Brunswick	Melanitta nigra	Common Scoter	H7N6	Positive	A	A/black scoter/New Brunswick/00003/2009(H7N6)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	05/02/2009	Canada	New Brunswick	Melanitta nigra	Common Scoter	H7N6	Positive	A	A/black scoter/New Brunswick/00010/2009(H7N6)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	05/02/2009	Canada	New Brunswick	Melanitta nigra	Common Scoter	H7N6	Positive	A	A/black scoter/New Brunswick/00014/2009(H7N6)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	12/03/2011	USA	Maine	Melanitta nigra	Common Scoter	H10N7	Positive	A	A/black scoter/Maine/276/2011(H10N7)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
National Wildlife Health Center	12/16/2011	USA	Maine	Somateria mollissima	Common Eider	H12N5	Positive	A	A/common eider/Maine/505/2011(H12N5)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
National Wildlife Health Center	12/03/2011	USA	Maine	Somateria mollissima	Common Eider	H1N1	Positive	A	A/common eider/Maine/270/2011(H1N1)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
National Wildlife Health Center	07/18/2011	Canada	Nunavut	Uria lomvia	Thick-Billed Murre	H1N1	Positive	A	A/thick-billed murre/Canada/1871/2011(H1N1)	mceirs@umn.edu	Wild	Undetermined	Healthy	
National Wildlife Health Center	07/20/2011	Canada	Nunavut	Uria lomvia	Thick-Billed Murre	H12N5	Positive	A	A/thick-billed murre/Canada/1813/2011(H12N5)	mceirs@umn.edu	Wild	Undetermined	Healthy	
National Wildlife Health Center	08/17/2011	Canada	Quebec	Calidris fuscicollis	White-Rumped Sandpiper	H2N5	Positive	A	A/white-rumped sandpiper/Canada/2541/2011(H2N5)	mceirs@umn.edu	Wild	Undetermined	Healthy	
National Wildlife Health Center	10/16/2011	Iceland	Unknown	Larus glaucoides	Iceland Gull	H2N5	Positive	A	A/Iceland gull/Iceland/1124/2011(H2N5)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	10/25/2011	Iceland	Unknown	Larus argentatus	Herring Gull	H2N5	Positive	A	A/herring gull/Iceland/1394/2011(H2N5)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	10/29/2011	Iceland	Unknown	Larus argentatus	Herring Gull	H2N5	Positive	A	A/herring gull/Iceland/1436/2011(H2N5)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	09/14/2010	Canada	New Brunswick	Anas sp.	Duck	H10N7	Positive	A	A/mallard-black duck hybrid/New Brunswick/00904/2010(H10N7)	mceirs@umn.edu	Wild	Adult	Undetermined	
National Wildlife Health Center	08/11/2009	Canada	Nova Scotia	Anas sp.	Duck	H1N1	Positive	A	A/mallard-black duck hybrid/Nova Scotia/02150/2007(H1N1)	mceirs@umn.edu	Wild	Adult	Undetermined	
National Wildlife Health Center	08/25/2007	Canada	Nova Scotia	Anas sp.	Duck	H4N6	Positive	A	A/mallard-black duck hybrid/Nova Scotia/02318/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/26/2007	Canada	Nova Scotia	Anas sp.	Duck	H4N6	Positive	A	A/mallard-black duck hybrid/Nova Scotia/02330/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/23/2007	Canada	New Brunswick	Anas sp.	Duck	H3N8	Positive	A	A/mallard-black duck hybrid/New Brunswick/02642/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/24/2007	Canada	New Brunswick	Anas sp.	Duck	H3N8	Positive	A	A/mallard-black duck hybrid/New Brunswick/02657/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/19/2007	Canada	New Brunswick	Anas sp.	Duck	Mixed	Positive	A	A/mallard-black duck hybrid/New Brunswick/02721/2007(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/19/2007	Canada	New Brunswick	Anas sp.	Duck	H4N6	Positive	A	A/mallard-black duck hybrid/New Brunswick/02724/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas sp.	Duck	H3N8	Positive	A	A/mallard-black duck hybrid/New Brunswick/02748/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/16/2009	Canada	New Brunswick	Anas sp.	Duck	Mixed	Positive	A	A/mallard-black duck hybrid/New Brunswick/03039/2009(mixed)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	09/14/2009	Canada	New Brunswick	Anas sp.	Duck	H13N6	Positive	A	A/mallard-black duck hybrid/New Brunswick/03736/2009(H13N6)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	09/14/2010	Canada	New Brunswick	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/New Brunswick/00913/2010(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/15/2010	Canada	New Brunswick	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/New Brunswick/00960/2010(mixed)	mceirs@umn.edu	Wild	Adult	Undetermined	
National Wildlife Health Center	09/16/2010	Canada	New Brunswick	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/New Brunswick/00979/2010(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/16/2010	Canada	New Brunswick	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/New Brunswick/00992/2010(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/20/2010	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Nova Scotia/01013/2010(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/20/2010	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Nova Scotia/01016/2010(H3N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
National Wildlife Health Center	09/20/2010	Canada	Nova Scotia	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Nova Scotia/01017/2010(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/08/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Nova Scotia/02151/2007(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/08/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Nova Scotia/02153/2007(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/11/2009	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Nova Scotia/02238/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/21/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H7N4	Positive	A	A/mallard/Nova Scotia/02286/2007(H7N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/20/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Brunswick/02293/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/20/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Brunswick/02294/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/20/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Brunswick/02311/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/25/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Nova Scotia/02320/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/26/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Nova Scotia/02335/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/28/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Nova Scotia/02445/2007(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/28/2007	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Nova Scotia/02446/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/19/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	N6	Positive	A	A/mallard/New Brunswick/02714/2007(N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/New Brunswick/02743/2007(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/02747/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/04392/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H10N7	Positive	A	A/mallard/New Brunswick/04394/2007(H10N7)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/04400/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/04482/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	09/04/2007	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/04485/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/06/2009	Canada	Nova Scotia	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Nova Scotia/03271/2009(H3N8)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	08/09/2009	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/03396/2009(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	08/09/2009	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/03397/2009(H3N8)	mceirs@umn.edu	Wild	Adult	Healthy	
National Wildlife Health Center	08/14/2009	Canada	New Brunswick	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Brunswick/03482/2009(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	08/18/2009	Canada	Quebec	Anas platyrhynchos	Mallard	H16N3	Positive	A	A/mallard/Quebec/02916-1/2009(H16N3)	mceirs@umn.edu	Wild	Hatch Year	Dead	
National Wildlife Health Center	10/14/2011	Iceland	Unknown	Anas platyrhynchos	Mallard	H3N6	Positive	A	A/mallard/Iceland/1007/2011(H3N6)	mceirs@umn.edu	Wild	Hatch Year	Healthy	
National Wildlife Health Center	12/01/2011	USA	Maine	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Maine/202/2011(H1N1)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
National Wildlife Health Center	08/25/2010	Canada	New Brunswick	Anas discors	Blue-Winged Teal	H3N8	Positive	A	A/blue-winged teal/New Brunswick/00770/2010(H3N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
National Wildlife Health Center	08/25/2010	Canada	New Brunswick	Anas discors	Blue-Winged Teal	H3N8	Positive	A	A/blue-winged teal/New Brunswick/00771/2010(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/25/2010	Canada	New Brunswick	Anas discors	Blue-Winged Teal	H3N8	Positive	A	A/blue-winged teal/New Brunswick/00772/2010(H3N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
National Wildlife Health Center	08/25/2010	Canada	New Brunswick	Anas discors	Blue-Winged Teal	H3N8	Positive	A	A/blue-winged teal/New Brunswick/00774/2010(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	08/25/2010	Canada	New Brunswick	Anas discors	Blue-Winged Teal	H3N8	Positive	A	A/blue-winged teal/New Brunswick/00775/2010(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	01/09/2010	Canada	Prince Edward Island	Anas discors	Blue-Winged Teal	H3N8	Positive	A	A/blue-winged teal/Prince Edward Island/00803/2010(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
National Wildlife Health Center	02/09/2010	Canada	Prince Edward Island	Anas discors	Blue-Winged Teal	H3N7	Positive	A	A/blue-winged teal/Prince Edward Island/00831/2010(H3N7)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
